"date","region","vaccine","age_band_min","age_band_max","first_dose","second_dose","third_dose","fourth_dose","fifth_dose"
"2021-01-22","kabwe","AZ",25,29,497,0,0,0,0
"2021-01-22","kabwe","AZ",30,34,529,0,0,0,0
"2021-01-22","kabwe","AZ",35,39,548,0,0,0,0
"2021-01-22","kabwe","AZ",40,44,583,0,0,0,0
"2021-01-22","kabwe","AZ",45,49,750,0,0,0,0
"2021-01-22","kabwe","AZ",50,54,867,0,0,0,0
"2021-01-22","kabwe","AZ",55,59,1010,0,0,0,0
"2021-01-22","kabwe","AZ",60,64,891,0,0,0,0
"2021-01-22","kabwe","AZ",65,69,531,0,0,0,0
"2021-01-22","kabwe","AZ",70,74,2087,0,0,0,0
"2021-01-22","kabwe","Moderna",45,49,0,0,0,0,0
"2021-01-22","kabwe","Moderna",50,54,0,0,0,0,0
"2021-01-22","kabwe","Moderna",70,74,0,0,0,0,0
"2021-01-22","kabwe","Pfizer",15,19,132,0,0,0,0
"2021-01-22","kabwe","Pfizer",20,24,530,0,0,0,0
"2021-01-22","kabwe","Pfizer",25,29,654,0,0,0,0
"2021-01-22","kabwe","Pfizer",30,34,748,0,0,0,0
"2021-01-22","kabwe","Pfizer",35,39,681,0,0,0,0
"2021-01-22","kabwe","Pfizer",40,44,710,0,0,0,0
"2021-01-22","kabwe","Pfizer",45,49,816,0,0,0,0
"2021-01-22","kabwe","Pfizer",50,54,1022,0,0,0,0
"2021-01-22","kabwe","Pfizer",55,59,947,0,0,0,0
"2021-01-22","kabwe","Pfizer",60,64,729,0,0,0,0
"2021-01-22","kabwe","Pfizer",65,69,371,0,0,0,0
"2021-01-22","kabwe","Pfizer",70,74,1331,0,0,0,0
"2021-01-22","kabwe",NA,30,34,0,0,0,0,0
"2021-01-22","kabwe","Janssen",20,24,0,0,0,0,0
"2021-01-22","kabwe","Janssen",25,29,0,0,0,0,0
"2021-01-22","kabwe","Janssen",40,44,0,0,0,0,0
"2021-01-22","kabwe","Janssen",45,49,0,0,0,0,0
"2021-01-22","kabwe","Janssen",50,54,0,0,0,0,0
"2021-01-22","kabwe","Janssen",55,59,0,0,0,0,0
"2021-01-22","kabwe","Janssen",60,64,0,0,0,0,0
"2021-01-22","kabwe","Janssen",65,69,0,0,0,0,0
"2021-01-22","kabwe","Janssen",70,74,0,0,0,0,0
"2021-01-23","kabwe","AZ",15,19,83,0,0,0,0
"2021-01-23","kabwe","AZ",20,24,292,0,0,0,0
"2021-01-23","kabwe","AZ",25,29,383,0,0,0,0
"2021-01-23","kabwe","AZ",30,34,380,0,0,0,0
"2021-01-23","kabwe","AZ",35,39,485,0,0,0,0
"2021-01-23","kabwe","AZ",40,44,511,0,0,0,0
"2021-01-23","kabwe","AZ",45,49,593,0,0,0,0
"2021-01-23","kabwe","AZ",50,54,790,0,0,0,0
"2021-01-23","kabwe","AZ",55,59,847,0,0,0,0
"2021-01-23","kabwe","AZ",60,64,853,0,0,0,0
"2021-01-23","kabwe","AZ",65,69,686,0,0,0,0
"2021-01-23","kabwe","AZ",70,74,4245,0,0,0,0
"2021-01-23","kabwe","Janssen",20,24,0,0,0,0,0
"2021-01-23","kabwe","Janssen",25,29,0,0,0,0,0
"2021-01-23","kabwe","Janssen",30,34,0,0,0,0,0
"2021-01-23","kabwe","Janssen",35,39,0,0,0,0,0
"2021-01-23","kabwe","Janssen",40,44,0,0,0,0,0
"2021-01-23","kabwe","Janssen",45,49,0,0,0,0,0
"2021-01-23","kabwe","Janssen",50,54,0,0,0,0,0
"2021-01-23","kabwe","Janssen",55,59,0,0,0,0,0
"2021-01-23","kabwe","Moderna",35,39,0,0,0,0,0
"2021-01-23","kabwe","Pfizer",15,19,131,0,0,0,0
"2021-01-23","kabwe","Pfizer",20,24,510,0,0,0,0
"2021-01-23","kabwe","Pfizer",25,29,627,0,0,0,0
"2021-01-23","kabwe","Pfizer",30,34,772,0,0,0,0
"2021-01-23","kabwe","Pfizer",35,39,740,0,0,0,0
"2021-01-23","kabwe","Pfizer",40,44,708,0,0,0,0
"2021-01-23","kabwe","Pfizer",45,49,905,10,0,0,0
"2021-01-23","kabwe","Pfizer",50,54,1046,0,0,0,0
"2021-01-23","kabwe","Pfizer",55,59,1048,11,0,0,0
"2021-01-23","kabwe","Pfizer",60,64,823,0,0,0,0
"2021-01-23","kabwe","Pfizer",65,69,467,0,0,0,0
"2021-01-23","kabwe","Pfizer",70,74,3346,0,0,0,0
"2021-01-23","kabwe",NA,25,29,0,0,0,0,0
"2021-01-24","kabwe","AZ",15,19,42,0,0,0,0
"2021-01-24","kabwe","AZ",20,24,109,0,0,0,0
"2021-01-24","kabwe","AZ",25,29,165,0,0,0,0
"2021-01-24","kabwe","AZ",30,34,163,0,0,0,0
"2021-01-24","kabwe","AZ",35,39,156,0,0,0,0
"2021-01-24","kabwe","AZ",40,44,175,0,0,0,0
"2021-01-24","kabwe","AZ",45,49,185,0,0,0,0
"2021-01-24","kabwe","AZ",50,54,286,0,0,0,0
"2021-01-24","kabwe","AZ",55,59,304,0,0,0,0
"2021-01-24","kabwe","AZ",60,64,241,0,0,0,0
"2021-01-24","kabwe","AZ",65,69,207,0,0,0,0
"2021-01-24","kabwe","AZ",70,74,1381,0,0,0,0
"2021-01-24","kabwe","Janssen",15,19,0,0,0,0,0
"2021-01-24","kabwe","Janssen",20,24,0,0,0,0,0
"2021-01-24","kabwe","Janssen",25,29,0,0,0,0,0
"2021-01-24","kabwe","Janssen",30,34,0,0,0,0,0
"2021-01-24","kabwe","Janssen",35,39,0,0,0,0,0
"2021-01-24","kabwe","Janssen",40,44,0,0,0,0,0
"2021-01-24","kabwe","Janssen",45,49,0,0,0,0,0
"2021-01-24","kabwe","Janssen",50,54,0,0,0,0,0
"2021-01-24","kabwe","Janssen",55,59,0,0,0,0,0
"2021-01-24","kabwe","Pfizer",10,14,0,0,0,0,0
"2021-01-24","kabwe","Pfizer",15,19,88,0,0,0,0
"2021-01-24","kabwe","Pfizer",20,24,360,0,0,0,0
"2021-01-24","kabwe","Pfizer",25,29,440,0,0,0,0
"2021-01-24","kabwe","Pfizer",30,34,514,0,0,0,0
"2021-01-24","kabwe","Pfizer",35,39,458,0,0,0,0
"2021-01-24","kabwe","Pfizer",40,44,517,0,0,0,0
"2021-01-24","kabwe","Pfizer",45,49,600,0,0,0,0
"2021-01-24","kabwe","Pfizer",50,54,716,0,0,0,0
"2021-01-24","kabwe","Pfizer",55,59,677,0,0,0,0
"2021-01-24","kabwe","Pfizer",60,64,577,0,0,0,0
"2021-01-24","kabwe","Pfizer",65,69,349,0,0,0,0
"2021-01-24","kabwe","Pfizer",70,74,2240,0,0,0,0
"2021-01-24","kabwe",NA,25,29,0,0,0,0,0
"2021-01-24","kabwe",NA,55,59,0,0,0,0,0
"2021-01-25","kabwe","AZ",15,19,52,0,0,0,0
"2021-01-25","kabwe","AZ",20,24,204,0,0,0,0
"2021-01-25","kabwe","AZ",25,29,323,0,0,0,0
"2021-01-25","kabwe","AZ",30,34,343,0,0,0,0
"2021-01-25","kabwe","AZ",35,39,365,0,0,0,0
"2021-01-25","kabwe","AZ",40,44,387,0,0,0,0
"2021-01-25","kabwe","AZ",45,49,453,0,0,0,0
"2021-01-25","kabwe","AZ",50,54,546,0,0,0,0
"2021-01-25","kabwe","AZ",55,59,557,0,0,0,0
"2021-01-25","kabwe","AZ",60,64,464,0,0,0,0
"2021-01-25","kabwe","AZ",65,69,678,0,0,0,0
"2021-01-25","kabwe","AZ",70,74,3504,0,0,0,0
"2021-01-25","kabwe","Janssen",30,34,0,0,0,0,0
"2021-01-25","kabwe","Janssen",35,39,0,0,0,0,0
"2021-01-25","kabwe","Janssen",40,44,0,0,0,0,0
"2021-01-25","kabwe","Janssen",45,49,0,0,0,0,0
"2021-01-25","kabwe","Janssen",50,54,0,0,0,0,0
"2021-01-25","kabwe","Janssen",60,64,0,0,0,0,0
"2021-01-25","kabwe","Moderna",25,29,0,0,0,0,0
"2021-01-25","kabwe","Moderna",65,69,0,0,0,0,0
"2021-01-25","kabwe","Moderna",70,74,0,0,0,0,0
"2021-01-25","kabwe","Pfizer",15,19,84,0,0,0,0
"2021-01-25","kabwe","Pfizer",20,24,349,0,0,0,0
"2021-01-25","kabwe","Pfizer",25,29,442,0,0,0,0
"2021-01-25","kabwe","Pfizer",30,34,489,0,0,0,0
"2021-01-25","kabwe","Pfizer",35,39,455,0,0,0,0
"2021-01-25","kabwe","Pfizer",40,44,456,0,0,0,0
"2021-01-25","kabwe","Pfizer",45,49,588,0,0,0,0
"2021-01-25","kabwe","Pfizer",50,54,647,0,0,0,0
"2021-01-25","kabwe","Pfizer",55,59,698,0,0,0,0
"2021-01-25","kabwe","Pfizer",60,64,465,0,0,0,0
"2021-01-25","kabwe","Pfizer",65,69,235,0,0,0,0
"2021-01-25","kabwe","Pfizer",70,74,524,0,0,0,0
"2021-01-25","kabwe",NA,55,59,0,0,0,0,0
"2021-01-25","kabwe",NA,70,74,0,0,0,0,0
"2021-01-25","kabwe","Novavax",25,29,0,0,0,0,0
"2021-01-25","kabwe",NA,20,24,0,0,0,0,0
"2021-01-26","kabwe","AZ",15,19,51,0,0,0,0
"2021-01-26","kabwe","AZ",20,24,215,0,0,0,0
"2021-01-26","kabwe","AZ",25,29,241,0,0,0,0
"2021-01-26","kabwe","AZ",30,34,268,0,0,0,0
"2021-01-26","kabwe","AZ",35,39,258,0,0,0,0
"2021-01-26","kabwe","AZ",40,44,313,0,0,0,0
"2021-01-26","kabwe","AZ",45,49,361,0,0,0,0
"2021-01-26","kabwe","AZ",50,54,437,0,0,0,0
"2021-01-26","kabwe","AZ",55,59,441,0,0,0,0
"2021-01-26","kabwe","AZ",60,64,427,0,0,0,0
"2021-01-26","kabwe","AZ",65,69,737,0,0,0,0
"2021-01-26","kabwe","AZ",70,74,2629,0,0,0,0
"2021-01-26","kabwe","Janssen",50,54,0,0,0,0,0
"2021-01-26","kabwe","Moderna",55,59,0,0,0,0,0
"2021-01-26","kabwe","Pfizer",10,14,0,0,0,0,0
"2021-01-26","kabwe","Pfizer",15,19,103,0,0,0,0
"2021-01-26","kabwe","Pfizer",20,24,366,0,0,0,0
"2021-01-26","kabwe","Pfizer",25,29,470,0,0,0,0
"2021-01-26","kabwe","Pfizer",30,34,536,0,0,0,0
"2021-01-26","kabwe","Pfizer",35,39,482,0,0,0,0
"2021-01-26","kabwe","Pfizer",40,44,523,0,0,0,0
"2021-01-26","kabwe","Pfizer",45,49,606,0,0,0,0
"2021-01-26","kabwe","Pfizer",50,54,676,0,0,0,0
"2021-01-26","kabwe","Pfizer",55,59,659,0,0,0,0
"2021-01-26","kabwe","Pfizer",60,64,487,0,0,0,0
"2021-01-26","kabwe","Pfizer",65,69,195,0,0,0,0
"2021-01-26","kabwe","Pfizer",70,74,833,0,0,0,0
"2021-01-26","kabwe",NA,20,24,0,0,0,0,0
"2021-01-26","kabwe","Janssen",20,24,0,0,0,0,0
"2021-01-26","kabwe","Janssen",25,29,0,0,0,0,0
"2021-01-26","kabwe","Janssen",40,44,0,0,0,0,0
"2021-01-26","kabwe","Janssen",55,59,0,0,0,0,0
"2021-01-26","kabwe","Janssen",60,64,0,0,0,0,0
"2021-01-26","kabwe","Janssen",65,69,0,0,0,0,0
"2021-01-26","kabwe","Janssen",70,74,0,0,0,0,0
"2021-01-26","kabwe","Novavax",20,24,0,0,0,0,0
"2021-01-26","kabwe","Novavax",25,29,0,0,0,0,0
"2021-01-26","kabwe","Novavax",40,44,0,0,0,0,0
"2021-01-26","kabwe",NA,25,29,0,0,0,0,0
"2021-01-27","kabwe","AZ",15,19,70,0,0,0,0
"2021-01-27","kabwe","AZ",20,24,266,0,0,0,0
"2021-01-27","kabwe","AZ",25,29,321,0,0,0,0
"2021-01-27","kabwe","AZ",30,34,367,0,0,0,0
"2021-01-27","kabwe","AZ",35,39,379,0,0,0,0
"2021-01-27","kabwe","AZ",40,44,418,0,0,0,0
"2021-01-27","kabwe","AZ",45,49,454,0,0,0,0
"2021-01-27","kabwe","AZ",50,54,569,0,0,0,0
"2021-01-27","kabwe","AZ",55,59,650,0,0,0,0
"2021-01-27","kabwe","AZ",60,64,591,0,0,0,0
"2021-01-27","kabwe","AZ",65,69,650,0,0,0,0
"2021-01-27","kabwe","AZ",70,74,3044,0,0,0,0
"2021-01-27","kabwe","Moderna",30,34,0,0,0,0,0
"2021-01-27","kabwe","Moderna",45,49,0,0,0,0,0
"2021-01-27","kabwe","Pfizer",15,19,96,0,0,0,0
"2021-01-27","kabwe","Pfizer",20,24,393,0,0,0,0
"2021-01-27","kabwe","Pfizer",25,29,478,0,0,0,0
"2021-01-27","kabwe","Pfizer",30,34,502,0,0,0,0
"2021-01-27","kabwe","Pfizer",35,39,536,0,0,0,0
"2021-01-27","kabwe","Pfizer",40,44,553,0,0,0,0
"2021-01-27","kabwe","Pfizer",45,49,595,0,0,0,0
"2021-01-27","kabwe","Pfizer",50,54,721,0,0,0,0
"2021-01-27","kabwe","Pfizer",55,59,738,0,0,0,0
"2021-01-27","kabwe","Pfizer",60,64,520,0,0,0,0
"2021-01-27","kabwe","Pfizer",65,69,225,0,0,0,0
"2021-01-27","kabwe","Pfizer",70,74,924,0,0,0,0
"2021-01-27","kabwe",NA,20,24,0,0,0,0,0
"2021-01-27","kabwe","Janssen",25,29,0,0,0,0,0
"2021-01-27","kabwe","Janssen",45,49,0,0,0,0,0
"2021-01-27","kabwe","Janssen",55,59,0,0,0,0,0
"2021-01-27","kabwe","Janssen",60,64,0,0,0,0,0
"2021-01-28","kabwe","AZ",15,19,66,0,0,0,0
"2021-01-28","kabwe","AZ",20,24,220,0,0,0,0
"2021-01-28","kabwe","AZ",25,29,241,0,0,0,0
"2021-01-28","kabwe","AZ",30,34,244,0,0,0,0
"2021-01-28","kabwe","AZ",35,39,276,0,0,0,0
"2021-01-28","kabwe","AZ",40,44,280,0,0,0,0
"2021-01-28","kabwe","AZ",45,49,413,0,0,0,0
"2021-01-28","kabwe","AZ",50,54,488,0,0,0,0
"2021-01-28","kabwe","AZ",55,59,661,0,0,0,0
"2021-01-28","kabwe","AZ",60,64,684,0,0,0,0
"2021-01-28","kabwe","AZ",65,69,694,0,0,0,0
"2021-01-28","kabwe","AZ",70,74,4742,0,0,0,0
"2021-01-28","kabwe","Janssen",40,44,0,0,0,0,0
"2021-01-28","kabwe","Janssen",45,49,0,0,0,0,0
"2021-01-28","kabwe","Janssen",50,54,0,0,0,0,0
"2021-01-28","kabwe","Janssen",55,59,0,0,0,0,0
"2021-01-28","kabwe","Janssen",60,64,0,0,0,0,0
"2021-01-28","kabwe","Moderna",30,34,0,0,0,0,0
"2021-01-28","kabwe","Moderna",35,39,0,0,0,0,0
"2021-01-28","kabwe","Moderna",40,44,0,0,0,0,0
"2021-01-28","kabwe","Moderna",45,49,0,0,0,0,0
"2021-01-28","kabwe","Pfizer",15,19,120,0,0,0,0
"2021-01-28","kabwe","Pfizer",20,24,489,0,0,0,0
"2021-01-28","kabwe","Pfizer",25,29,547,0,0,0,0
"2021-01-28","kabwe","Pfizer",30,34,639,0,0,0,0
"2021-01-28","kabwe","Pfizer",35,39,625,0,0,0,0
"2021-01-28","kabwe","Pfizer",40,44,673,0,0,0,0
"2021-01-28","kabwe","Pfizer",45,49,754,0,0,0,0
"2021-01-28","kabwe","Pfizer",50,54,886,0,0,0,0
"2021-01-28","kabwe","Pfizer",55,59,873,0,0,0,0
"2021-01-28","kabwe","Pfizer",60,64,722,0,0,0,0
"2021-01-28","kabwe","Pfizer",65,69,456,0,0,0,0
"2021-01-28","kabwe","Pfizer",70,74,2052,0,0,0,0
"2021-01-28","kabwe",NA,70,74,0,0,0,0,0
"2021-01-28","kabwe","Janssen",20,24,0,0,0,0,0
"2021-01-28","kabwe","Janssen",70,74,0,0,0,0,0
"2021-01-28","kabwe",NA,25,29,0,0,0,0,0
"2021-01-28","kabwe",NA,30,34,0,0,0,0,0
"2021-01-28","kabwe",NA,40,44,0,0,0,0,0
"2021-01-29","kabwe","AZ",15,19,53,0,0,0,0
"2021-01-29","kabwe","AZ",20,24,227,0,0,0,0
"2021-01-29","kabwe","AZ",25,29,263,0,0,0,0
"2021-01-29","kabwe","AZ",30,34,284,0,0,0,0
"2021-01-29","kabwe","AZ",35,39,337,0,0,0,0
"2021-01-29","kabwe","AZ",40,44,319,0,0,0,0
"2021-01-29","kabwe","AZ",45,49,378,0,0,0,0
"2021-01-29","kabwe","AZ",50,54,469,0,0,0,0
"2021-01-29","kabwe","AZ",55,59,535,0,0,0,0
"2021-01-29","kabwe","AZ",60,64,526,0,0,0,0
"2021-01-29","kabwe","AZ",65,69,553,0,0,0,0
"2021-01-29","kabwe","AZ",70,74,5256,0,0,0,0
"2021-01-29","kabwe","Janssen",40,44,0,0,0,0,0
"2021-01-29","kabwe","Moderna",35,39,0,0,0,0,0
"2021-01-29","kabwe","Pfizer",15,19,168,0,0,0,0
"2021-01-29","kabwe","Pfizer",20,24,557,0,0,0,0
"2021-01-29","kabwe","Pfizer",25,29,640,13,0,0,0
"2021-01-29","kabwe","Pfizer",30,34,735,10,0,0,0
"2021-01-29","kabwe","Pfizer",35,39,711,17,0,0,0
"2021-01-29","kabwe","Pfizer",40,44,788,24,0,0,0
"2021-01-29","kabwe","Pfizer",45,49,996,27,0,0,0
"2021-01-29","kabwe","Pfizer",50,54,1169,28,0,0,0
"2021-01-29","kabwe","Pfizer",55,59,1188,41,0,0,0
"2021-01-29","kabwe","Pfizer",60,64,997,34,0,0,0
"2021-01-29","kabwe","Pfizer",65,69,787,0,0,0,0
"2021-01-29","kabwe","Pfizer",70,74,9018,0,0,0,0
"2021-01-29","kabwe",NA,20,24,0,0,0,0,0
"2021-01-29","kabwe",NA,25,29,0,0,0,0,0
"2021-01-29","kabwe",NA,40,44,0,0,0,0,0
"2021-01-29","kabwe",NA,45,49,0,0,0,0,0
"2021-01-29","kabwe",NA,55,59,0,0,0,0,0
"2021-01-29","kabwe","Janssen",45,49,0,0,0,0,0
"2021-01-29","kabwe","Janssen",55,59,0,0,0,0,0
"2021-01-29","kabwe","Janssen",60,64,0,0,0,0,0
"2021-01-29","kabwe","Janssen",65,69,0,0,0,0,0
"2021-01-29","kabwe","Janssen",70,74,0,0,0,0,0
"2021-01-29","kabwe",NA,35,39,0,0,0,0,0
"2021-01-29","kabwe",NA,50,54,0,0,0,0,0
"2021-01-30","kabwe","AZ",15,19,61,0,0,0,0
"2021-01-30","kabwe","AZ",20,24,229,0,0,0,0
"2021-01-30","kabwe","AZ",25,29,299,0,0,0,0
"2021-01-30","kabwe","AZ",30,34,325,0,0,0,0
"2021-01-30","kabwe","AZ",35,39,327,0,0,0,0
"2021-01-30","kabwe","AZ",40,44,329,0,0,0,0
"2021-01-30","kabwe","AZ",45,49,394,0,0,0,0
"2021-01-30","kabwe","AZ",50,54,541,0,0,0,0
"2021-01-30","kabwe","AZ",55,59,636,0,0,0,0
"2021-01-30","kabwe","AZ",60,64,662,0,0,0,0
"2021-01-30","kabwe","AZ",65,69,776,0,0,0,0
"2021-01-30","kabwe","AZ",70,74,9337,0,0,0,0
"2021-01-30","kabwe","Pfizer",0,4,0,0,0,0,0
"2021-01-30","kabwe","Pfizer",15,19,156,0,0,0,0
"2021-01-30","kabwe","Pfizer",20,24,517,0,0,0,0
"2021-01-30","kabwe","Pfizer",25,29,553,0,0,0,0
"2021-01-30","kabwe","Pfizer",30,34,627,26,0,0,0
"2021-01-30","kabwe","Pfizer",35,39,611,28,0,0,0
"2021-01-30","kabwe","Pfizer",40,44,691,37,0,0,0
"2021-01-30","kabwe","Pfizer",45,49,812,49,0,0,0
"2021-01-30","kabwe","Pfizer",50,54,968,47,0,0,0
"2021-01-30","kabwe","Pfizer",55,59,1056,59,0,0,0
"2021-01-30","kabwe","Pfizer",60,64,1018,31,0,0,0
"2021-01-30","kabwe","Pfizer",65,69,1438,0,0,0,0
"2021-01-30","kabwe","Pfizer",70,74,12425,11,0,0,0
"2021-01-30","kabwe",NA,20,24,0,0,0,0,0
"2021-01-30","kabwe","Janssen",25,29,0,0,0,0,0
"2021-01-30","kabwe","Janssen",30,34,0,0,0,0,0
"2021-01-30","kabwe","Janssen",40,44,0,0,0,0,0
"2021-01-30","kabwe","Janssen",50,54,0,0,0,0,0
"2021-01-30","kabwe","Janssen",55,59,0,0,0,0,0
"2021-01-30","kabwe","Janssen",65,69,0,0,0,0,0
"2021-01-30","kabwe","Janssen",70,74,0,0,0,0,0
"2021-01-31","kabwe","AZ",15,19,27,0,0,0,0
"2021-01-31","kabwe","AZ",20,24,88,0,0,0,0
"2021-01-31","kabwe","AZ",25,29,123,0,0,0,0
"2021-01-31","kabwe","AZ",30,34,142,0,0,0,0
"2021-01-31","kabwe","AZ",35,39,152,0,0,0,0
"2021-01-31","kabwe","AZ",40,44,143,0,0,0,0
"2021-01-31","kabwe","AZ",45,49,168,0,0,0,0
"2021-01-31","kabwe","AZ",50,54,223,0,0,0,0
"2021-01-31","kabwe","AZ",55,59,237,0,0,0,0
"2021-01-31","kabwe","AZ",60,64,203,0,0,0,0
"2021-01-31","kabwe","AZ",65,69,256,0,0,0,0
"2021-01-31","kabwe","AZ",70,74,3534,0,0,0,0
"2021-01-31","kabwe","Pfizer",15,19,119,0,0,0,0
"2021-01-31","kabwe","Pfizer",20,24,369,12,0,0,0
"2021-01-31","kabwe","Pfizer",25,29,465,19,0,0,0
"2021-01-31","kabwe","Pfizer",30,34,507,19,0,0,0
"2021-01-31","kabwe","Pfizer",35,39,501,19,0,0,0
"2021-01-31","kabwe","Pfizer",40,44,563,27,0,0,0
"2021-01-31","kabwe","Pfizer",45,49,635,35,0,0,0
"2021-01-31","kabwe","Pfizer",50,54,905,44,0,0,0
"2021-01-31","kabwe","Pfizer",55,59,882,62,0,0,0
"2021-01-31","kabwe","Pfizer",60,64,799,33,0,0,0
"2021-01-31","kabwe","Pfizer",65,69,1191,20,0,0,0
"2021-01-31","kabwe","Pfizer",70,74,6589,24,0,0,0
"2021-02-01","kabwe","AZ",15,19,23,0,0,0,0
"2021-02-01","kabwe","AZ",20,24,83,0,0,0,0
"2021-02-01","kabwe","AZ",25,29,140,0,0,0,0
"2021-02-01","kabwe","AZ",30,34,155,0,0,0,0
"2021-02-01","kabwe","AZ",35,39,170,0,0,0,0
"2021-02-01","kabwe","AZ",40,44,214,0,0,0,0
"2021-02-01","kabwe","AZ",45,49,262,0,0,0,0
"2021-02-01","kabwe","AZ",50,54,293,0,0,0,0
"2021-02-01","kabwe","AZ",55,59,355,0,0,0,0
"2021-02-01","kabwe","AZ",60,64,386,0,0,0,0
"2021-02-01","kabwe","AZ",65,69,604,0,0,0,0
"2021-02-01","kabwe","AZ",70,74,6177,0,0,0,0
"2021-02-01","kabwe","Janssen",40,44,0,0,0,0,0
"2021-02-01","kabwe","Janssen",45,49,0,0,0,0,0
"2021-02-01","kabwe","Janssen",50,54,0,0,0,0,0
"2021-02-01","kabwe","Moderna",45,49,0,0,0,0,0
"2021-02-01","kabwe","Moderna",70,74,0,0,0,0,0
"2021-02-01","kabwe","Pfizer",10,14,0,0,0,0,0
"2021-02-01","kabwe","Pfizer",15,19,94,0,0,0,0
"2021-02-01","kabwe","Pfizer",20,24,327,0,0,0,0
"2021-02-01","kabwe","Pfizer",25,29,416,16,0,0,0
"2021-02-01","kabwe","Pfizer",30,34,436,14,0,0,0
"2021-02-01","kabwe","Pfizer",35,39,430,14,0,0,0
"2021-02-01","kabwe","Pfizer",40,44,439,14,0,0,0
"2021-02-01","kabwe","Pfizer",45,49,534,23,0,0,0
"2021-02-01","kabwe","Pfizer",50,54,640,21,0,0,0
"2021-02-01","kabwe","Pfizer",55,59,725,26,0,0,0
"2021-02-01","kabwe","Pfizer",60,64,605,17,0,0,0
"2021-02-01","kabwe","Pfizer",65,69,701,0,0,0,0
"2021-02-01","kabwe","Pfizer",70,74,3860,0,0,0,0
"2021-02-01","kabwe","Janssen",35,39,0,0,0,0,0
"2021-02-01","kabwe",NA,60,64,0,0,0,0,0
"2021-02-01","kabwe",NA,70,74,0,0,0,0,0
"2021-02-02","kabwe","AZ",15,19,46,0,0,0,0
"2021-02-02","kabwe","AZ",20,24,142,0,0,0,0
"2021-02-02","kabwe","AZ",25,29,144,0,0,0,0
"2021-02-02","kabwe","AZ",30,34,232,0,0,0,0
"2021-02-02","kabwe","AZ",35,39,222,0,0,0,0
"2021-02-02","kabwe","AZ",40,44,244,0,0,0,0
"2021-02-02","kabwe","AZ",45,49,341,0,0,0,0
"2021-02-02","kabwe","AZ",50,54,449,0,0,0,0
"2021-02-02","kabwe","AZ",55,59,480,0,0,0,0
"2021-02-02","kabwe","AZ",60,64,590,0,0,0,0
"2021-02-02","kabwe","AZ",65,69,777,0,0,0,0
"2021-02-02","kabwe","AZ",70,74,8713,0,0,0,0
"2021-02-02","kabwe","Janssen",40,44,0,0,0,0,0
"2021-02-02","kabwe","Janssen",50,54,0,0,0,0,0
"2021-02-02","kabwe","Janssen",55,59,0,0,0,0,0
"2021-02-02","kabwe","Pfizer",15,19,84,0,0,0,0
"2021-02-02","kabwe","Pfizer",20,24,318,0,0,0,0
"2021-02-02","kabwe","Pfizer",25,29,423,0,0,0,0
"2021-02-02","kabwe","Pfizer",30,34,464,15,0,0,0
"2021-02-02","kabwe","Pfizer",35,39,409,10,0,0,0
"2021-02-02","kabwe","Pfizer",40,44,492,12,0,0,0
"2021-02-02","kabwe","Pfizer",45,49,610,15,0,0,0
"2021-02-02","kabwe","Pfizer",50,54,758,17,0,0,0
"2021-02-02","kabwe","Pfizer",55,59,786,19,0,0,0
"2021-02-02","kabwe","Pfizer",60,64,693,0,0,0,0
"2021-02-02","kabwe","Pfizer",65,69,1131,0,0,0,0
"2021-02-02","kabwe","Pfizer",70,74,7056,0,0,0,0
"2021-02-02","kabwe",NA,20,24,0,0,0,0,0
"2021-02-02","kabwe",NA,30,34,0,0,0,0,0
"2021-02-02","kabwe","Janssen",45,49,0,0,0,0,0
"2021-02-02","kabwe","Janssen",60,64,0,0,0,0,0
"2021-02-02","kabwe","Janssen",65,69,0,0,0,0,0
"2021-02-02","kabwe","Janssen",70,74,0,0,0,0,0
"2021-02-03","kabwe","AZ",15,19,47,0,0,0,0
"2021-02-03","kabwe","AZ",20,24,157,0,0,0,0
"2021-02-03","kabwe","AZ",25,29,138,0,0,0,0
"2021-02-03","kabwe","AZ",30,34,193,0,0,0,0
"2021-02-03","kabwe","AZ",35,39,212,0,0,0,0
"2021-02-03","kabwe","AZ",40,44,239,0,0,0,0
"2021-02-03","kabwe","AZ",45,49,302,0,0,0,0
"2021-02-03","kabwe","AZ",50,54,388,0,0,0,0
"2021-02-03","kabwe","AZ",55,59,500,0,0,0,0
"2021-02-03","kabwe","AZ",60,64,488,0,0,0,0
"2021-02-03","kabwe","AZ",65,69,891,0,0,0,0
"2021-02-03","kabwe","AZ",70,74,8653,0,0,0,0
"2021-02-03","kabwe","Pfizer",15,19,127,0,0,0,0
"2021-02-03","kabwe","Pfizer",20,24,391,0,0,0,0
"2021-02-03","kabwe","Pfizer",25,29,432,0,0,0,0
"2021-02-03","kabwe","Pfizer",30,34,488,0,0,0,0
"2021-02-03","kabwe","Pfizer",35,39,571,0,0,0,0
"2021-02-03","kabwe","Pfizer",40,44,542,10,0,0,0
"2021-02-03","kabwe","Pfizer",45,49,655,21,0,0,0
"2021-02-03","kabwe","Pfizer",50,54,834,19,0,0,0
"2021-02-03","kabwe","Pfizer",55,59,1018,18,0,0,0
"2021-02-03","kabwe","Pfizer",60,64,972,0,0,0,0
"2021-02-03","kabwe","Pfizer",65,69,1333,0,0,0,0
"2021-02-03","kabwe","Pfizer",70,74,15092,0,0,0,0
