"region","name","alpha_admission","alpha_D","alpha_death_hosp","alpha_H","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta28","beta29","beta3","beta30","beta31","beta32","beta33","beta34","beta35","beta36","beta4","beta5","beta6","beta7","beta8","beta9","mu_D","mu_D_2","mu_D_3","mu_D_4","mu_D_5","mu_gamma_H","mu_gamma_H_2","mu_gamma_H_3","mu_gamma_H_4","p_G_D","p_G_D_2","p_H","p_H_2","p_H_D","p_ICU","p_ICU_2","p_ICU_D","p_NC_15_24","p_NC_25_49","p_NC_50_64","p_NC_65_79","p_NC_80_plus","p_NC_weekend_15_24","p_NC_weekend_25_49","p_NC_weekend_50_64","p_NC_weekend_65_79","p_NC_weekend_80_plus","p_W_D","rel_p_D_alpha","rel_p_D_delta","rel_p_D_omicron","rel_p_H_alpha","rel_p_H_delta","rel_p_H_omicron","rel_p_ICU_alpha","rel_p_ICU_delta","rel_p_ICU_omicron","rho_pillar2_tests","seed_date_alpha","seed_date_delta","seed_date_omicron","start_date","ta_alpha","ta_delta","ta_omicron"
"north_east_and_yorkshire","rel_p_H_omicron",0.0001121768812627,-0.000506174363205609,0.000724791958799464,-9.7033820507858e-05,0.000345627786472317,-3.00576273962777e-05,4.92397131113635e-05,1.98421757160769e-05,1.12829996432783e-05,-1.87996464333085e-05,-2.64085428863259e-05,1.54754400022898e-05,7.67549637274544e-07,3.73463147881764e-05,-1.79105618735797e-05,-0.000297641732492524,1.30897351117989e-05,-6.87196614117579e-06,4.1617932305993e-06,-3.86480580611938e-05,-4.35291597277792e-06,1.68315731285588e-05,-1.88272894844392e-05,-4.35826046467765e-06,2.98741648187494e-05,-6.18973951453055e-05,1.02888055513085e-05,4.29134544089225e-05,1.02990938349617e-06,-4.51648182252192e-05,3.89434684994109e-05,-9.17384560067572e-05,3.67819381329355e-05,-0.000126595701396948,8.57326962535515e-06,-1.13400657157387e-05,2.69488715074518e-05,-5.02359633417935e-06,-3.39608746281343e-05,4.60673055999556e-05,0.000745828970670827,-0.000622040689680965,-0.00103897316627359,0.0013425556192247,-0.0014169246802488,0.000398269034242475,-0.00127306902790101,-3.58744679910627e-05,0.000145934876460781,-0.00077178729245098,-0.000389149192574204,-0.0005867854935885,-0.00285610056091965,-0.00132375959002141,3.08668677992962e-05,6.82425156838161e-05,0.00384907985691855,1.93623740488666e-06,1.98377876968167e-07,-3.8619918075053e-06,2.53988314886665e-06,5.62040809553316e-07,1.53139834261617e-06,1.72194207561145e-06,4.16883940372771e-07,8.04931820063631e-07,-1.10379407207359e-06,-0.00287103862835859,0.00182390151506942,-0.00161067193018825,0.00137425659872068,0.00139522803229696,-0.000674649153809759,0.00348228013303535,-0.00169094870582704,0.00112264753170324,1.46464635886404e-07,7.50136395842378e-06,-1.93432509730752e-05,0.0124149630565509,0.00510136067045178,0.0612101653932006,-8.23303353821126e-05,0.000579174940823363,-0.000111019571785871
"north_east_and_yorkshire","rel_p_ICU_alpha",-0.000923014969385589,-0.00187529760256473,0.00279514435373897,-5.86390260060441e-06,0.000453677785441823,-0.000100599143368422,-4.67993787530645e-06,-4.15234005938485e-05,6.39762005175575e-05,-8.37314499389708e-05,-0.000177909619442135,-5.76862578294809e-05,2.33986732181352e-05,-0.000156761481677939,8.50932831132756e-05,-0.00073730450771155,-0.000136718984764033,-6.44272370577638e-05,-3.02999453426694e-05,-0.000449080636245786,0.000107717530341565,-0.000233987154645345,3.98175917007767e-05,-0.000216604275536497,2.89999413730053e-05,-0.000297853617276563,9.21620693365439e-05,-3.5476416873239e-05,-0.000125110847099541,-0.000164129609312128,1.42817899789911e-05,5.58319854101369e-05,-0.000105624587609492,0.000119464494664992,-3.80943232116286e-05,-1.13083559656989e-05,3.12307447754351e-05,2.66405107375603e-05,-0.000169574558502655,0.000128219036647358,-0.00233844988568197,-0.00597824604743828,-0.00289760399156582,-0.00454608883514664,-0.0053029435854711,-0.000268931060473844,-0.00331690894365206,-1.56196925703869e-05,-0.000770091824452491,-9.45339484787747e-06,-0.00150969489832785,0.000707017102058242,0.00106598369978946,0.00070527287385749,-0.000525576650084114,-0.000122425110223784,0.00694941355815522,-8.26024008534045e-06,1.23373963520888e-05,-1.15379465411965e-05,-3.1405950576516e-06,1.90667065698658e-05,6.71487919780483e-06,2.86632117991028e-06,5.11584078469967e-06,-1.53222558006377e-06,-4.31296932215133e-06,-0.011913418750935,0.00307178482045435,0.00420593167638392,-0.00215127390675493,-0.00312460297171112,-0.000320485331936467,-0.00169094870582704,0.0116898017211849,-0.00741941168287665,-3.73680240767011e-05,-2.84256760827776e-06,0.0125318089044036,0.00864154435059734,-0.03311316588417,0.102756047127137,0.000692178916863164,0.00282375532726937,-0.000629093837309063
"north_east_and_yorkshire","rel_p_ICU_delta",0.000299172090149647,0.00175294435067599,-0.00092456168350625,-0.000157304976565641,-0.000381662015895415,7.59302202296833e-05,-4.84158227343565e-05,4.16779596439541e-05,-1.4618960434599e-05,5.16695142619551e-05,-6.70517118801831e-07,5.85032995822763e-05,-1.93184545389727e-05,0.000118178337941322,-5.47922417099299e-05,0.000870398454256034,4.96898490957598e-05,8.04953965442209e-05,-2.54029591751912e-05,0.000214562501549175,-2.9391800982523e-05,9.98167330980673e-05,3.79050064126671e-05,2.75365017082533e-05,9.9848502099652e-05,8.55130802272119e-05,-7.64213139381248e-05,7.61869407900354e-05,4.33744559893846e-05,0.000115629054029848,8.81057474644235e-05,-4.80331510911498e-05,9.41511204758318e-05,-2.52813904190941e-05,3.26867532484104e-05,-1.65750173174878e-05,1.90010174574959e-05,5.63856456778453e-06,-2.33641238317329e-05,-2.54889510749797e-05,-0.00131863106673362,0.00216287234333901,0.00182889054805269,0.00257433961939171,-1.11871627041916e-05,-0.00350399848168021,0.00252202319127987,0.000413730885558152,0.00156002053716381,-0.000958321530886082,0.000482208738436524,0.000267990356690941,0.00011542651760061,-0.000114841056285489,0.000768183565558121,-0.000233333533611264,-0.00537340961501715,3.5423786454276e-06,-1.21260067075437e-05,8.69640990441519e-06,9.19544341935362e-06,-3.6311754244248e-05,-9.45527215102433e-07,-2.93015373372313e-07,5.47136569293283e-06,8.32033899126288e-07,-5.83788239909371e-06,0.0099643334601666,-0.00281394582764567,-0.00067207903928395,0.0027396531509119,0.00121839657985835,-0.00381456703134994,0.00112264753170324,-0.00741941168287665,0.00995456466846008,-0.000311902603717438,1.6967863242406e-05,-0.0164489519281905,0.000250030264262549,0.00220575022321375,-0.067160546821118,-0.000559827898969597,-0.000856469696366261,-0.000416090460876302
"north_east_and_yorkshire","rel_p_ICU_omicron",1.16912383608724e-05,-0.000182141974289465,-0.00034910447268949,-2.52662172010927e-05,3.35199812567539e-05,7.16042372803526e-06,-1.15122864066269e-05,-1.66886523904988e-06,-1.60751006098253e-06,2.73344961412112e-05,-4.74025788860663e-05,2.17261741979405e-06,3.92194516558702e-06,-1.55936225623305e-05,1.22825853191642e-05,-0.000153261969460802,6.03845022029032e-06,-8.94129186010822e-06,-1.00502316819363e-05,2.01771007597181e-05,-4.60939268090613e-07,-3.4238431405847e-06,7.8363206105702e-06,1.36734805268558e-05,-2.80386488146806e-05,1.93634727080005e-05,7.32691957841906e-06,6.98829750474858e-06,7.71362146242064e-07,-6.99992621719582e-06,1.976418524535e-06,1.85844528269715e-05,-1.04064078547266e-05,2.74791226806039e-06,-1.05305595640856e-06,-2.17368582551596e-05,1.92981321035787e-05,5.26242359450742e-06,-2.85959315513879e-06,-1.45961946105652e-05,5.31467934791197e-05,0.000103481954768407,-0.000178728898724569,-0.000864662685684877,0.000259559604155485,0.000697908925678149,-0.00015210755128836,-0.000484478125908995,9.04288681652946e-05,-0.000240787069954598,-0.000106896248601402,0.000203180970924984,-0.000327630495974128,8.22419970879707e-05,-0.000168854205344389,3.12502683431121e-05,-0.000214830861635604,8.60325421492458e-07,-7.85972802247411e-07,1.57631191872634e-06,5.82611803233601e-07,1.04049537484766e-06,6.44700406302879e-07,-4.68737111325713e-07,1.12529904876743e-06,6.64394443798993e-07,-6.60034597794202e-07,0.0011371726544426,0.000791346052980569,3.04205466825438e-06,-0.000858689285919148,-7.61589375714012e-05,-1.07672007183114e-05,1.46464635886404e-07,-3.73680240767011e-05,-0.000311902603717438,0.000315208715738985,6.10865128614483e-06,-0.00641737793145286,0.0029121576452111,6.62388645831551e-05,0.00265216176163863,-0.00013392692258808,-1.92007355778288e-05,0.000123275991969025
"north_east_and_yorkshire","rho_pillar2_tests",-2.31199487806466e-06,-7.49285106847178e-06,-1.07368070109424e-06,-1.92569859878662e-06,7.81580681848683e-07,2.18844624900612e-07,-3.01086791894114e-07,-3.03481984481304e-07,6.05127206220191e-07,-2.96697082177143e-07,-1.35661287908144e-06,1.70385276374098e-07,1.20167525105709e-07,-3.13166321646781e-07,4.74269487545217e-07,-1.63515820724183e-06,-1.51573747399484e-07,3.86962256987614e-08,-2.13248380868078e-07,-4.1153292190113e-07,3.59818536159433e-07,-3.98812287873677e-07,5.25997354339264e-07,-2.33217318243802e-07,-2.38553576314614e-08,-4.11339680415969e-07,4.30777371480205e-08,8.57892762469456e-07,-2.86717196792928e-07,-8.2561011852871e-07,6.92422601928524e-07,2.73836963703001e-08,-3.46746493469581e-07,1.87631850633742e-07,7.16943758151597e-09,-6.9134927812091e-07,7.5317264808737e-07,2.28354068567926e-07,-5.27566883622536e-07,-2.91477924821835e-07,-1.35343616983358e-05,-5.44017057926367e-06,3.99592419041308e-07,-1.80600779532572e-05,-3.18717978196642e-05,9.06488532383497e-06,-9.09598776152122e-06,-4.21071469838233e-06,7.43972270457013e-06,-1.33972353282643e-05,-7.8795141714372e-06,9.71254589780694e-06,-6.52528337357508e-06,-8.38101802074869e-07,-5.94279311744306e-06,-3.05649940828346e-07,-7.90771969574728e-06,-2.2567561210642e-09,-5.33543165837491e-08,1.53081391743099e-08,4.71863248549124e-08,-9.35046268384239e-08,2.64335085356264e-08,-2.0643949465169e-08,7.56752611833138e-08,2.2502274811639e-08,-1.23965268456195e-07,2.71626335101848e-05,1.92791526079558e-05,1.83927907660659e-05,-3.80809116700005e-07,-7.43763512060142e-06,-2.48454830991065e-05,7.50136395842378e-06,-2.84256760827776e-06,1.6967863242406e-05,6.10865128614483e-06,3.80482116543111e-07,-0.000376425442469845,0.000114701812013979,-0.000110027763678702,0.00012454862387351,-6.60840354636802e-06,5.75463907153285e-06,2.79940848009521e-06
"north_east_and_yorkshire","seed_date_alpha",0.00632811957408207,-0.00802366189744482,-0.0147483420839245,0.0023450554097701,-0.00461868439067946,-0.00114362950456612,0.00173051005304023,0.000541086250420736,-0.00114130445628891,0.000853528049385157,0.00189370046128175,-0.000219139379864214,-0.000583272916076841,0.0017410034870481,-0.00188270384988996,0.000820825438583644,-0.000128742036028538,-0.000242242019812484,-0.00058503523286761,-0.000311439899930879,-0.00140723194321831,0.000105162579799795,-0.000975081188872898,-0.0024522156011637,0.000948239371212698,-0.00223355704861937,0.000366558217421684,-0.00200459387212176,-0.00156667478944227,0.00231943044135698,-0.00229006208830657,0.000432047456245868,-0.00077986246488639,-0.00120099514226613,-0.000284985396808652,0.00151197798837824,-0.00199952809086856,0.00134216774476069,-0.00204713953220415,0.00208979314478147,0.00853431696984592,-0.000245186842148626,-0.0340155019751643,0.00388785037672095,0.0376973982665361,-0.0345647415115464,0.0273106369720896,-0.00297152355023324,-0.0327763928206601,-0.00866835301953446,-0.0043511738081589,-0.0175111105178863,-0.00394170729920967,-0.018885173812248,0.011478119152278,-0.000803877158521553,0.0194840992172472,-9.76785363336263e-05,6.79415301243687e-06,-0.000232369923070842,-0.000138425929161231,-0.000256261681011485,-4.44936180562422e-05,-0.000125269682746622,-8.4530193676172e-05,-9.41861560695324e-05,0.000152737781450211,-0.1045978593713,0.0442580631312046,-0.0590687513648507,-0.00989267462218281,0.0605485222407499,0.0276316863939974,-1.93432509730752e-05,0.0125318089044036,-0.0164489519281905,-0.00641737793145286,-0.000376425442469845,1.65949339571216,-0.0814398298856409,0.182962213908498,-1.03169891763595,0.018745322886508,0.0071214071608063,-0.00514517963283005
"north_east_and_yorkshire","seed_date_delta",0.000576029834640856,-0.00560084453295162,0.00903556252630824,-0.0007947446643383,0.00312891836394036,-0.000103995401059703,-0.000705118765305686,0.000132582287981817,-7.9046172346914e-05,0.00120449385021942,-0.00268508518860134,7.15878537632671e-05,1.85690249084839e-05,-0.000572251867171835,0.000430560768719536,-0.00626373541069402,-0.000393251669727871,-0.000442662343510731,-0.000488562718100936,-0.00158856125502548,0.000280283504047726,-0.000864300556106821,-5.66265755970031e-05,-0.000680653958748003,-0.000484104654714408,-0.00100590417683785,0.000615095455028673,8.32847054521988e-06,-0.000557355156236439,-0.00142392901108064,0.000479163866789908,-0.000203140109876392,-0.00047549002281026,0.000236697517766285,-0.000380093939388058,-0.000254071782533337,0.000432375660543178,0.00059686338598805,-0.00180193319373491,0.000451675034632882,0.0088673233042724,-0.0112517440609631,0.0164943805089762,0.00601435674006306,-0.00356412211770864,-0.00337135992751652,-0.00661559372768422,-0.00648685029867615,0.00303717297440387,-0.0154378062059186,-0.00439038813703736,0.0137480404588776,-0.00438396852145708,-0.00600408219691127,-0.00454482652743875,0.00052106015237165,0.0194378843746129,1.21473938759677e-05,-5.79758170991241e-05,-1.76472983621365e-05,3.64653330978532e-05,-5.48564621754037e-05,3.36936844687996e-05,-9.91337256680833e-06,3.4699014938854e-05,1.33280352054146e-05,-0.000107480197702505,0.0130277644961264,0.00840694537051459,-0.0115227726960547,0.00324653398869951,-0.0203376004788375,-0.013669235457365,0.0124149630565509,0.00864154435059734,0.000250030264262549,0.0029121576452111,0.000114701812013979,-0.0814398298856409,0.36200948444213,-0.0806034512843325,0.630474675291495,-0.0031848169424862,0.0181943141111532,-4.66052225678067e-05
"north_east_and_yorkshire","seed_date_omicron",0.0050736360615759,0.00972447328201616,-0.0094455651607746,0.00102651240085194,-0.000659971433559302,-1.49476754039485e-05,0.000540660282941725,0.000236871910366762,-0.000563839119266707,0.000629516978569488,0.00101947315963416,8.37635321968712e-05,-0.000130875072552099,0.000739309817280205,-0.000728968636659068,0.000781350583680552,0.000709291223776285,0.000114175819183873,0.000427964717068211,0.00167371385282444,-0.000678846543209096,0.00116720584320694,-0.000495455642636069,0.000970303668873687,-1.48247587334186e-05,0.00097231316302279,-0.00015252226833661,-0.000128533796288513,0.000542181659968323,0.000998046770222835,-0.000663782772264803,-0.00013398201585331,0.000243066993963683,-0.000391379188773525,3.30310749305731e-05,0.000424801210203461,-0.000446804287645669,-0.000190875472333992,0.000793381094631937,-0.000133500347675475,0.0216723198412973,0.0210661419763222,-0.0033067057183491,0.0157605524247904,0.0353279825911209,0.00627688558099186,0.00877243049318946,0.00271449962004619,-0.00401886460619115,0.00311909764062842,0.00641309570188798,-0.00908861640692979,-0.00397353048108453,-0.00478374395600214,0.00181504530403753,0.00125000679315325,-0.0113842334314524,2.139398543216e-05,-9.32211081900365e-06,3.42836154345405e-08,-3.25227292090085e-05,-2.27724031648202e-06,-2.74046034339735e-05,-4.19130912129574e-06,-6.9115956584597e-05,-1.13171517920841e-06,7.32063940655115e-05,0.0120131670153603,0.00718286566514087,-0.0343523703184751,0.00190893176178022,0.0216457052611342,0.0130713615032283,0.00510136067045178,-0.03311316588417,0.00220575022321375,6.62388645831551e-05,-0.000110027763678702,0.182962213908498,-0.0806034512843325,0.260970293517139,-0.228592646479578,0.000656455975574799,-0.0146300854229671,0.00414940703354986
"north_east_and_yorkshire","start_date",-0.015975928118358,0.00722195492688993,0.099299722129911,-0.00420296490079991,0.0344434775242066,-0.00165055705317015,-0.000574784277154113,0.000488645651253296,0.00134004236242916,-0.00114105070413525,-0.00566857564317725,-0.000332932331522103,0.000889897855477696,-0.00304895643179154,0.00219577496106521,-0.0291400079276469,-0.00112557343848319,-0.000862018705703686,0.000488348740082374,-0.00664674132077729,0.00267525533799832,-0.0025520096844574,0.00113784414294771,-0.000392430633872341,0.00190962873002638,-0.00405705297395667,0.00170227841225468,0.0030886778434908,0.000619687851596302,-0.00465862676716112,0.00323581157020223,-0.00239479299667065,0.00153125699493241,-0.0013571538842385,-0.00025779406246746,-0.00136377685349341,0.00294597945240994,-0.00124964416685672,-0.00247380735714698,0.002047232629789,0.0152738549719526,-0.118962020578804,-0.0553372332827219,-0.0095478660420582,-0.135375988514228,0.00508147401407584,-0.115984198382109,0.00560383944371915,0.0382028184169756,-0.00413795633345973,-0.0148806731161012,0.00360643107479807,-0.0460723199113059,0.00710923555573307,-0.0108228201236484,0.00223953654726597,0.222222434320882,0.000165834048882765,0.000368312425828187,7.76664111154178e-05,0.000200523066883053,0.00082081586341924,0.000218400854238758,0.000363291247682049,0.000115157111101032,0.000128528675701532,-5.69251548439243e-05,-0.113251350740155,0.0370457280378135,0.0234373793249854,0.0291056749148835,-0.0966864873191481,-0.0410089096774835,0.0612101653932006,0.102756047127137,-0.067160546821118,0.00265216176163863,0.00012454862387351,-1.03169891763595,0.630474675291495,-0.228592646479578,7.04783197024128,-0.00557465477284877,0.0457845928177923,-0.0140631246517974
"north_east_and_yorkshire","ta_alpha",-8.87805412127437e-06,-8.03556859591016e-05,2.06439195358134e-05,2.73376470848759e-05,-2.72995951987182e-05,-1.80659052140815e-05,2.48395800967841e-05,4.93357936221998e-06,-8.30277398242495e-06,-6.49372460427081e-06,3.14177374947169e-05,-5.97660828051825e-06,-3.99903719175724e-06,1.31293586593729e-05,-1.79058808747449e-05,1.84907808735917e-05,-6.21835634009012e-06,-3.67967892105546e-06,-4.56314640369041e-06,-1.9395345451953e-05,-8.27505780543181e-06,-6.71562532206661e-06,-9.16495199360419e-06,-3.01932168553041e-05,1.59114388161363e-05,-3.18876820698675e-05,4.67936127449672e-06,-2.50623875461295e-05,-1.51442831412077e-05,2.48584929966849e-05,-2.16417705647807e-05,1.38649359794637e-06,-1.36103134430541e-06,-1.73675430200241e-05,-8.09816832233825e-07,1.72258355256121e-05,-2.16283439487874e-05,7.22178458715181e-06,-1.3763719115782e-05,2.89093388194543e-05,-6.21729756581394e-05,-0.000263840215822215,-0.00072635120111903,-0.000195578166479958,6.58794418641572e-06,-0.000245943180059126,4.61384646257039e-05,1.49339876683652e-05,-0.00037927456880709,8.537983366531e-05,-0.000112347769452025,-0.000328410425778762,-9.84256178589334e-05,-0.000227552260552287,0.000151119741614987,-1.65856829249747e-05,0.000777133469213992,-1.30778504238008e-06,1.68886545801093e-06,-2.72561418157477e-06,-1.67779771372409e-06,-1.62010203157655e-07,-3.02431677410383e-07,-5.09620173742473e-07,-8.47918668187244e-07,-1.22114454185648e-06,3.00162833875042e-06,-0.00216822051444612,0.000506016583420746,-0.00021906429818989,-0.000179284677861487,0.000617311590131459,0.000442781532528946,-8.23303353821126e-05,0.000692178916863164,-0.000559827898969597,-0.00013392692258808,-6.60840354636802e-06,0.018745322886508,-0.0031848169424862,0.000656455975574799,-0.00557465477284877,0.000293875994098455,0.000136597761084711,-0.00015625728729781
"north_east_and_yorkshire","ta_delta",-0.000279414668238716,-0.000432818135727003,0.00123694778042554,-6.29265744007996e-05,0.000205681240200867,-3.48492286267178e-05,-1.64611037191532e-05,-1.91014972138248e-06,1.91530492762548e-05,4.60133853348393e-06,-0.000138608296876317,-6.25077033978742e-06,2.90106504788842e-06,-4.40152457960572e-05,3.06005204859759e-05,-0.000342141887968694,-6.66804367944674e-05,-2.82133585082229e-05,-5.18966076703908e-05,-0.000207698744419923,4.1634702234584e-05,-0.000109214222913486,1.69160063675302e-06,-0.000117485217158228,8.02604578778393e-06,-0.00015749176466931,5.01223916538894e-05,-1.9175257093435e-05,-6.36635371109663e-05,-0.000108468533839476,3.61422277921043e-05,-1.5787398823312e-05,-3.60753538154162e-05,8.32383233505157e-06,-2.72430498951339e-05,-1.45458356163457e-06,7.14086085018627e-06,5.89958479790039e-05,-0.000161728328970293,7.77741920404179e-05,-0.000714182780748351,-0.00176047690424273,0.000110608833221791,-0.000483687403651485,-0.0027080159955455,0.000189621023226144,-0.00130290434127509,-9.538893515834e-05,-0.000106520887175951,-0.000920374317620033,-0.000793249424678038,0.000626708072241299,-0.000338054490141346,-0.000749099362540935,-0.0002826496584384,-1.81145153227176e-05,0.00260331589906133,-1.93219562675704e-06,3.30811301307679e-08,-5.82983335312007e-06,1.0892165093122e-06,-2.62803327099577e-06,2.85487546564009e-06,-3.88905362642464e-07,3.55798026820417e-06,-6.43038273300909e-07,-5.15308894815284e-06,-0.0035003245488556,0.000966344379154721,0.0010904817315526,0.000439744196328,-0.0012867327250992,-0.00121546664452773,0.000579174940823363,0.00282375532726937,-0.000856469696366261,-1.92007355778288e-05,5.75463907153285e-06,0.0071214071608063,0.0181943141111532,-0.0146300854229671,0.0457845928177923,0.000136597761084711,0.00196495413700873,-0.00042973399620582
"north_east_and_yorkshire","ta_omicron",0.000151324450768403,-0.000617313780859436,-0.00045272945333036,2.40129563683379e-05,-5.24596436330096e-05,1.18355495275451e-05,-4.66985857789357e-06,-1.23401835621141e-05,4.47338245926816e-06,-1.29346513519648e-06,1.37994915523165e-05,-3.29007428489583e-07,-1.76647203691067e-06,8.96946499525282e-08,4.77393624680814e-06,-2.83609973946859e-05,1.36351828537775e-05,-4.04548450586323e-06,1.99272919859993e-05,3.60749458641969e-05,-1.33866744580685e-05,2.10518211844004e-05,-5.01509912435697e-06,2.7641021058944e-05,-2.79566180768827e-05,3.30816164422659e-05,-7.20326545536657e-06,9.42787145349522e-06,-4.81399203577779e-06,-4.68063967987428e-06,-2.18653487098303e-05,8.31071817556482e-06,-2.52945941125009e-05,1.37878365543074e-05,4.59094391924471e-07,-3.76922845229087e-06,3.30192649393459e-06,-1.0718771238634e-05,4.04416419953539e-05,-3.69280228374146e-05,0.000567719502923999,0.000404175916179478,0.00046678406194713,0.000218495411253724,0.00105032730809544,-0.000209386633526724,0.000428271611678341,-9.78766626547322e-05,-0.000125643214916925,2.49042751256325e-05,0.000205630644494682,0.000160304115686642,0.00023905581908813,0.000270908812897554,-0.000118135273720417,4.13183995013497e-05,-0.000562075375765258,-2.52314078909624e-07,-1.62461488311571e-06,5.72290189317748e-07,-1.04901184223738e-06,1.47783483271179e-06,-8.83998737734149e-07,-1.76969703341745e-06,-1.2432826053141e-06,5.44603035435029e-07,-2.72686883605198e-06,0.0012195432575527,1.08168635091434e-05,-0.000698127510088253,-0.000144785163868304,5.07717626805157e-05,0.000609230164623534,-0.000111019571785871,-0.000629093837309063,-0.000416090460876302,0.000123275991969025,2.79940848009521e-06,-0.00514517963283005,-4.66052225678067e-05,0.00414940703354986,-0.0140631246517974,-0.00015625728729781,-0.00042973399620582,0.000445825337665943
"north_west","alpha_admission",2.86430405416819e-05,-0.000120795986655893,3.81598809421012e-05,1.07245342881258e-05,4.05000503893018e-06,-2.05652159396963e-06,3.39830258527062e-07,3.63347426704089e-06,-5.38707192195537e-06,1.1208928137081e-05,-7.80122427834453e-06,5.30450310325851e-07,-1.79576139716488e-06,8.44162894897269e-06,-6.14133688994854e-06,1.44565869642188e-05,-2.01447475059399e-07,-2.09960385785271e-06,-7.34513827019713e-06,4.27808556076791e-06,-3.17448854963653e-06,-2.09927171103034e-06,-4.69694244987757e-06,4.38772613224549e-06,-8.9129921294462e-06,-1.05099281613779e-06,-3.21243874876364e-07,-5.44112587769726e-06,-4.3997288166226e-07,-5.81840625394523e-07,3.78653984337558e-06,-6.10915056974011e-06,-3.28174562060523e-07,5.05482938525511e-06,-1.54920710209056e-06,1.28356843892723e-06,3.46818046186221e-06,-3.94786184778036e-07,-7.25301074470897e-06,8.0935178744006e-06,1.13045212894305e-06,-0.000100256669795294,-7.88928206650974e-05,-8.92774903982424e-06,4.16580309193511e-05,0.000183879846746735,0.000214577254010307,-8.79991466643372e-05,-2.38051414306362e-05,0.000102258622939863,-3.91821198153373e-06,-3.37529356536972e-05,-8.69924716521848e-05,-3.48565468460228e-06,-1.91476210953705e-05,2.82893283626479e-05,-9.80073640347104e-05,-1.74143774827993e-09,2.35650349998343e-08,9.01043180551003e-08,-1.1344608161427e-07,4.71888016260005e-07,9.3079629198845e-08,3.73565550923702e-07,2.42973521382654e-07,6.98796555003387e-08,3.67637995798314e-07,0.000242076979962673,0.000450297470485506,-6.79550674792336e-05,-0.000123603245930635,-0.000112027842543511,8.71810663758879e-05,-3.99722785341551e-05,-0.000136424874257514,-3.75994034034647e-05,-2.1438686882846e-05,1.23476792122246e-08,0.00360908429531686,0.00224409286270548,-0.00015289207705319,0.00182506447624416,3.11265671133661e-05,0.000106727462071921,-8.5788059017726e-05
"north_west","alpha_D",-0.000120795986655893,0.00526757000975393,-0.000427458973663992,-0.000114430192217618,9.11665693881017e-07,-4.50485384126503e-05,3.5048242335844e-05,-2.19049685170451e-06,6.07907001096537e-05,-0.000153169731544251,8.59959546447313e-05,1.96598263138133e-05,1.20912341403737e-05,-0.000106397345274239,0.000111484077295987,-0.000508632876192007,-2.6877212449953e-05,6.0185568037021e-05,-2.82489168109591e-08,-5.93161638884366e-05,1.73564316851427e-05,9.71656128600345e-05,-4.83986767962082e-05,9.58882744216784e-05,4.18190196756889e-05,3.60930723894874e-05,1.62233213973034e-05,5.75940587642098e-05,3.05254646588006e-05,8.26116166578578e-06,5.36057368219709e-05,-3.88398583089201e-06,0.000118590050277933,-9.65070987792626e-05,8.23443050553565e-06,1.85634834754591e-05,-7.85163016647495e-05,7.08352225152316e-05,-7.30321082755015e-05,5.72678399126587e-05,-0.00158855920316546,0.00251435962946079,-0.00214975996689324,-0.00230239402333845,-0.000978129270896544,0.00213403465545831,-0.00058150525231469,-7.03805573317084e-05,-7.25752079942613e-05,-0.000598649843853604,-0.000133303082915141,-0.00102528407005854,0.00265986865591979,2.98048447425055e-05,0.000377147307986295,-0.000188037849933413,0.00291032066866389,-3.57680816032965e-06,7.88583558154411e-06,-3.1996904653799e-06,7.44094614681005e-08,2.06397178542302e-06,4.47736143067177e-06,-2.01120766708545e-06,3.24060706701186e-06,4.85358785604221e-06,6.86460051495889e-06,-0.0027400587867766,0.00305324059905616,0.000557367348568568,-0.000420797761303979,-0.000107244706538617,0.000808808037900661,-0.00120717560226883,0.00404777132042066,-0.00318669345434794,0.00038392189615125,-9.29696813446493e-06,0.0240404432791457,0.00893376261985295,-0.0344547999262155,-0.0238523977778271,-9.38129113962778e-05,-0.000712844704166706,-0.000827591895887313
